UID	Base_Price	Sakhalin_OPT
af9f1b27-3b83-11df-a526-001e8c61815f	3692.08	3161.44
4a51cec4-5ed8-11df-846a-002511c4eb4e	4156.56	3990.30
21c2651e-a35e-11df-b511-000a94026913	3423.42	3286.48
7cc79e6f-8085-11de-aa5d-0013024cf952	5011.48	4029.68
88795323-5ce8-11ea-b113-000d88394cae	0.00	0.00
4a51cec6-5ed8-11df-846a-002511c4eb4e	8704.45	7773.28
bcc442cf-a17d-11de-aa9e-0013024cf952	10482.04	11219.92
8879531d-5ce8-11ea-b113-000d88394cae	41617.70	47003.52
bbf48214-1b4d-11e7-a50b-000d88394cae	53080.22	50957.01
88795320-5ce8-11ea-b113-000d88394cae	71755.30	81041.28
44ec20b9-5e69-11ea-b113-000d88394cae	9894.00	11174.40
44ec20b3-5e69-11ea-b113-000d88394cae	12175.40	13751.04
44ec20b6-5e69-11ea-b113-000d88394cae	14968.50	16905.60
c159b2ff-5e82-11ea-b113-000d88394cae	12685.40	14327.04
c159b2f9-5e82-11ea-b113-000d88394cae	15220.10	17189.76
c159b2fc-5e82-11ea-b113-000d88394cae	18264.80	20628.48
c159b31b-5e82-11ea-b113-000d88394cae	15473.40	17475.84
c159b302-5e82-11ea-b113-000d88394cae	19281.40	21776.64
c159b305-5e82-11ea-b113-000d88394cae	23592.60	26645.76
c159b324-5e82-11ea-b113-000d88394cae	16741.60	18908.16
c159b31e-5e82-11ea-b113-000d88394cae	21816.10	24639.36
c159b321-5e82-11ea-b113-000d88394cae	55089.47	46664.02
44ec20b0-5e69-11ea-b113-000d88394cae	35261.40	39824.64
44ec20a4-5e69-11ea-b113-000d88394cae	55301.00	62457.60
44ec20a7-5e69-11ea-b113-000d88394cae	70016.20	79077.12
44ec20c3-5e69-11ea-b113-000d88394cae	80923.40	91395.84
44ec20bc-5e69-11ea-b113-000d88394cae	97920.00	110592.00
44ec20bf-5e69-11ea-b113-000d88394cae	110858.70	125205.12
c159b2f6-5e82-11ea-b113-000d88394cae	112631.80	127207.68
44ec20c6-5e69-11ea-b113-000d88394cae	128868.50	145545.60
c159b2e5-5e82-11ea-b113-000d88394cae	147641.60	166748.16
c159b2f0-5e82-11ea-b113-000d88394cae	167174.60	188808.96
c159b2f3-5e82-11ea-b113-000d88394cae	182648.00	206284.80
5ef2f6b0-5f33-11ea-b113-000d88394cae	99626.80	112519.68
eedccd5d-5ea5-11ea-b113-000d88394cae	18785.00	21216.00
eedccd62-5ea5-11ea-b113-000d88394cae	21010.30	23729.28
eedccd6e-5ea5-11ea-b113-000d88394cae	35157.70	39707.52
eedccd7f-5ea5-11ea-b113-000d88394cae	30154.60	34056.96
b9b19c87-5eb2-11ea-b113-000d88394cae	32874.60	37128.96
b9b19c8a-5eb2-11ea-b113-000d88394cae	34605.20	39083.52
5ef2f698-5f33-11ea-b113-000d88394cae	50918.40	57507.84
5ef2f69b-5f33-11ea-b113-000d88394cae	44490.70	50248.32
eedccd5a-5ea5-11ea-b113-000d88394cae	78849.40	89053.44
eedccd6b-5ea5-11ea-b113-000d88394cae	62536.20	70629.12
eedccd65-5ea5-11ea-b113-000d88394cae	131952.30	149028.48
eedccd68-5ea5-11ea-b113-000d88394cae	124329.50	140419.20
eedccd88-5ea5-11ea-b113-000d88394cae	98868.60	111663.36
eedccd82-5ea5-11ea-b113-000d88394cae	119137.70	134555.52
eedccd85-5ea5-11ea-b113-000d88394cae	145091.60	163868.16
eedccd95-5ea5-11ea-b113-000d88394cae	126306.60	142652.16
eedccd8f-5ea5-11ea-b113-000d88394cae	152507.00	172243.20
eedccd92-5ea5-11ea-b113-000d88394cae	193784.70	218862.72
5ef2f68b-5f33-11ea-b113-000d88394cae	180438.00	203788.80
b9b19c8d-5eb2-11ea-b113-000d88394cae	221962.20	250686.72
b9b19c90-5eb2-11ea-b113-000d88394cae	271894.60	307080.96
5ef2f694-5f33-11ea-b113-000d88394cae	240997.10	272184.96
5ef2f68e-5f33-11ea-b113-000d88394cae	296116.20	334437.12
5ef2f691-5f33-11ea-b113-000d88394cae	382627.50	432144.00
5ef2f6a4-5f33-11ea-b113-000d88394cae	288949.00	326342.40
5ef2f69e-5f33-11ea-b113-000d88394cae	349999.40	395293.44
5ef2f6a1-5f33-11ea-b113-000d88394cae	429097.00	484627.20
5ef2f6ad-5f33-11ea-b113-000d88394cae	497316.30	561674.88
5ef2f6a7-5f33-11ea-b113-000d88394cae	596683.00	673900.80
5ef2f6aa-5f33-11ea-b113-000d88394cae	726202.60	820181.76
d91e5834-5e99-11ea-b113-000d88394cae	821365.20	927659.52
d91e5828-5e99-11ea-b113-000d88394cae	986972.40	1114698.24
d91e582b-5e99-11ea-b113-000d88394cae	1201522.60	1357013.76
949112d7-6346-11ea-b113-000d88394cae	4943.60	5583.36
949112c5-6346-11ea-b113-000d88394cae	5431.50	6134.40
949112ce-6346-11ea-b113-000d88394cae	8134.50	9187.20
949112d1-6346-11ea-b113-000d88394cae	10485.60	11842.56
949112d4-6346-11ea-b113-000d88394cae	15079.00	17030.40
949112c2-6346-11ea-b113-000d88394cae	50051.40	56528.64
949112c8-6346-11ea-b113-000d88394cae	31638.70	35733.12
949112cb-6346-11ea-b113-000d88394cae	54304.80	61332.48
a0739ad6-5f59-11ea-b113-000d88394cae	5834.40	6589.44
a0739ad0-5f59-11ea-b113-000d88394cae	7612.60	8597.76
a0739ad3-5f59-11ea-b113-000d88394cae	10655.60	12034.56
a0739af1-5f59-11ea-b113-000d88394cae	7612.60	8597.76
a0739aeb-5f59-11ea-b113-000d88394cae	10655.60	12034.56
a0739aee-5f59-11ea-b113-000d88394cae	15400.30	17393.28
286a3197-5f68-11ea-b113-000d88394cae	9894.00	11174.40
286a318f-5f68-11ea-b113-000d88394cae	12685.40	14327.04
286a3194-5f68-11ea-b113-000d88394cae	17758.20	20056.32
f20a3fe8-5f7a-11ea-b113-000d88394cae	11417.20	12894.72
f20a3fe2-5f7a-11ea-b113-000d88394cae	14968.50	16905.60
f20a3fe5-5f7a-11ea-b113-000d88394cae	23754.10	26828.16
a0739acd-5f59-11ea-b113-000d88394cae	26890.60	30370.56
f5e37cdc-5f4b-11ea-b113-000d88394cae	35261.40	39824.64
f5e37cdf-5f4b-11ea-b113-000d88394cae	47770.00	53952.00
a0739adf-5f59-11ea-b113-000d88394cae	47691.80	53863.68
a0739ad9-5f59-11ea-b113-000d88394cae	57585.80	65038.08
a0739adc-5f59-11ea-b113-000d88394cae	67479.80	76212.48
a0739ae8-5f59-11ea-b113-000d88394cae	61643.70	69621.12
a0739ae2-5f59-11ea-b113-000d88394cae	70269.50	79363.20
a0739ae5-5f59-11ea-b113-000d88394cae	92146.80	104071.68
a0739afe-5f59-11ea-b113-000d88394cae	96398.50	108873.60
a0739af8-5f59-11ea-b113-000d88394cae	117199.70	132366.72
a0739afb-5f59-11ea-b113-000d88394cae	145103.50	163881.60
286a318c-5f68-11ea-b113-000d88394cae	124557.30	140676.48
286a317e-5f68-11ea-b113-000d88394cae	151447.90	171047.04
286a3189-5f68-11ea-b113-000d88394cae	192797.00	217747.20
286a31a3-5f68-11ea-b113-000d88394cae	178845.10	201989.76
286a319d-5f68-11ea-b113-000d88394cae	221464.10	250124.16
286a31a0-5f68-11ea-b113-000d88394cae	272452.20	307710.72
f20a3fdf-5f7a-11ea-b113-000d88394cae	239727.20	270750.72
286a31a6-5f68-11ea-b113-000d88394cae	296551.40	334928.64
f20a3fdc-5f7a-11ea-b113-000d88394cae	370372.20	418302.72
f20a3ff1-5f7a-11ea-b113-000d88394cae	288940.50	326332.80
f20a3feb-5f7a-11ea-b113-000d88394cae	351854.10	397388.16
f20a3fee-5f7a-11ea-b113-000d88394cae	432777.50	488784.00
f20a3ffa-5f7a-11ea-b113-000d88394cae	500257.30	564996.48
f20a3ff4-5f7a-11ea-b113-000d88394cae	602490.20	680459.52
f20a3ff7-5f7a-11ea-b113-000d88394cae	732881.90	827725.44
f5e37cd9-5f4b-11ea-b113-000d88394cae	830548.60	938031.36
f5e37cd3-5f4b-11ea-b113-000d88394cae	1000514.60	1129992.96
f5e37cd6-5f4b-11ea-b113-000d88394cae	1220710.50	1378684.80
7ae0fd9a-f4ac-11e2-b5ad-000d88394cae	5014.70	5227.68
ddbc5924-e568-11e0-ab1b-000a94026913	16014.02	17607.14
983b478c-c9b2-11e3-befc-000d88394cae	18700.01	16699.55
d2aeab25-67f4-11ea-b113-000d88394cae	34950.30	39473.28
d2aeab28-67f4-11ea-b113-000d88394cae	85600.10	96677.76
d2aeab2b-67f4-11ea-b113-000d88394cae	102447.10	115704.96
949112e3-6346-11ea-b113-000d88394cae	26824.30	30295.68
949112dd-6346-11ea-b113-000d88394cae	32022.90	36167.04
949112e0-6346-11ea-b113-000d88394cae	111326.20	125733.12
22664574-6413-11ea-b113-000d88394cae	14742.40	16650.24
3cc23755-63f0-11ea-b113-000d88394cae	15830.40	17879.04
22664568-6413-11ea-b113-000d88394cae	16802.80	18977.28
2266456b-6413-11ea-b113-000d88394cae	23817.00	26899.20
a6581d9f-635c-11ea-b113-000d88394cae	19240.60	21730.56
2266456e-6413-11ea-b113-000d88394cae	30251.50	34166.40
a6581da3-635c-11ea-b113-000d88394cae	28248.90	31904.64
22664571-6413-11ea-b113-000d88394cae	54818.20	61912.32
3cc23752-63f0-11ea-b113-000d88394cae	35310.70	39880.32
d91e5816-5e99-11ea-b113-000d88394cae	16490.00	18624.00
d91e5813-5e99-11ea-b113-000d88394cae	21054.50	23779.20
d91e581c-5e99-11ea-b113-000d88394cae	19786.30	22346.88
d91e5819-5e99-11ea-b113-000d88394cae	28920.40	32663.04
d91e5822-5e99-11ea-b113-000d88394cae	44393.80	50138.88
d91e581f-5e99-11ea-b113-000d88394cae	59613.90	67328.64
d91e5801-5e99-11ea-b113-000d88394cae	80923.40	91395.84
d91e5804-5e99-11ea-b113-000d88394cae	112380.20	126923.52
d91e57fe-5e99-11ea-b113-000d88394cae	99189.90	112026.24
d91e580a-5e99-11ea-b113-000d88394cae	109588.80	123770.88
d91e5807-5e99-11ea-b113-000d88394cae	135722.90	153287.04
d91e5810-5e99-11ea-b113-000d88394cae	137747.60	155573.76
d91e580d-5e99-11ea-b113-000d88394cae	167684.60	189384.96
22664592-6413-11ea-b113-000d88394cae	9894.00	11174.40
2266458c-6413-11ea-b113-000d88394cae	12175.40	13751.04
2266458f-6413-11ea-b113-000d88394cae	15981.70	18049.92
f7064c7e-641c-11ea-b113-000d88394cae	12937.00	14611.20
f7064c78-641c-11ea-b113-000d88394cae	14713.50	16617.60
f7064c7b-641c-11ea-b113-000d88394cae	19024.70	21486.72
7f71fc8c-65b7-11ea-b113-000d88394cae	14458.50	16329.60
f7064c94-641c-11ea-b113-000d88394cae	17758.20	20056.32
7f71fc89-65b7-11ea-b113-000d88394cae	21816.10	24639.36
7f71fca7-65b7-11ea-b113-000d88394cae	17503.20	19768.32
7f71fca1-65b7-11ea-b113-000d88394cae	23592.60	26645.76
7f71fca4-65b7-11ea-b113-000d88394cae	28920.40	32663.04
22664589-6413-11ea-b113-000d88394cae	31455.10	35525.76
22664583-6413-11ea-b113-000d88394cae	40844.20	46129.92
22664586-6413-11ea-b113-000d88394cae	49723.30	56158.08
2266459b-6413-11ea-b113-000d88394cae	49213.30	55582.08
22664595-6413-11ea-b113-000d88394cae	60630.50	68476.80
22664598-6413-11ea-b113-000d88394cae	71031.10	80223.36
226645a4-6413-11ea-b113-000d88394cae	72552.60	81941.76
2266459e-6413-11ea-b113-000d88394cae	81433.40	91971.84
226645a1-6413-11ea-b113-000d88394cae	92593.90	104576.64
f7064c87-641c-11ea-b113-000d88394cae	108830.60	122914.56
f7064c81-641c-11ea-b113-000d88394cae	129630.10	146405.76
f7064c84-641c-11ea-b113-000d88394cae	156520.70	176776.32
f7064c91-641c-11ea-b113-000d88394cae	137241.00	155001.60
f7064c8b-641c-11ea-b113-000d88394cae	166413.00	187948.80
f7064c8e-641c-11ea-b113-000d88394cae	202691.00	228921.60
7f71fc95-65b7-11ea-b113-000d88394cae	197616.50	223190.40
7f71fc8f-65b7-11ea-b113-000d88394cae	240233.80	271322.88
7f71fc92-65b7-11ea-b113-000d88394cae	288940.50	326332.80
7f71fc9e-65b7-11ea-b113-000d88394cae	239727.20	270750.72
7f71fc98-65b7-11ea-b113-000d88394cae	316592.70	357563.52
7f71fc9b-65b7-11ea-b113-000d88394cae	390160.20	440651.52
7c2d5093-6721-11ea-b113-000d88394cae	311519.90	351834.24
7c2d508d-6721-11ea-b113-000d88394cae	374178.50	422601.60
7c2d5090-6721-11ea-b113-000d88394cae	455356.90	514285.44
7c2d50a4-6721-11ea-b113-000d88394cae	527909.50	596227.20
7c2d509e-6721-11ea-b113-000d88394cae	629887.40	711402.24
7c2d50a1-6721-11ea-b113-000d88394cae	762815.50	861532.80
22664580-6413-11ea-b113-000d88394cae	868094.80	980436.48
2266457a-6413-11ea-b113-000d88394cae	1038059.10	1172396.16
2266457d-6413-11ea-b113-000d88394cae	1258255.00	1421088.00
7c2d50ad-6721-11ea-b113-000d88394cae	26771.60	30236.16
7c2d50b0-6721-11ea-b113-000d88394cae	57096.20	64485.12
7c2d50b3-6721-11ea-b113-000d88394cae	8197.40	9258.24
7c2d50b6-6721-11ea-b113-000d88394cae	34423.30	38878.08
7c2d50b9-6721-11ea-b113-000d88394cae	81413.00	91948.80
7c2d50bc-6721-11ea-b113-000d88394cae	10655.60	12034.56
7c2d50bf-6721-11ea-b113-000d88394cae	63379.40	71581.44
18e8e046-6731-11ea-b113-000d88394cae	148073.40	167235.84
18e8e049-6731-11ea-b113-000d88394cae	14205.20	16043.52
18e8e04c-6731-11ea-b113-000d88394cae	92066.90	103981.44
18e8e04f-6731-11ea-b113-000d88394cae	189869.60	214440.96
18e8e052-6731-11ea-b113-000d88394cae	19397.00	21907.20
7c2d50a9-6721-11ea-b113-000d88394cae	33330.20	37643.52
8fcbd139-f33e-11de-bce5-001e8c61815f	9504.00	10929.60
dfa8fd55-d306-11e7-9bf2-000d88394cae	0.00	0.00
18e8e057-6731-11ea-b113-000d88394cae	10511.10	11871.36
18e8e05a-6731-11ea-b113-000d88394cae	16241.80	18343.68
18e8e069-6731-11ea-b113-000d88394cae	19240.60	21730.56
18e8e060-6731-11ea-b113-000d88394cae	22647.40	25578.24
18e8e063-6731-11ea-b113-000d88394cae	31903.90	36032.64
18e8e066-6731-11ea-b113-000d88394cae	38965.70	44008.32
56245ebd-6743-11ea-b113-000d88394cae	2956.30	3338.88
bcc9273c-6746-11ea-b113-000d88394cae	2230.40	2519.04
d2aeab07-67f4-11ea-b113-000d88394cae	3005.60	3394.56
d2aeab0a-67f4-11ea-b113-000d88394cae	4362.20	4926.72
d2aeab1c-67f4-11ea-b113-000d88394cae	30574.50	34531.20
d2aeab0d-67f4-11ea-b113-000d88394cae	10206.80	11527.68
d2aeab10-67f4-11ea-b113-000d88394cae	7593.90	8576.64
d2aeab13-67f4-11ea-b113-000d88394cae	7553.10	8530.56
d2aeab16-67f4-11ea-b113-000d88394cae	12325.00	13920.00
d2aeab19-67f4-11ea-b113-000d88394cae	17379.10	19628.16
d2aeab1f-67f4-11ea-b113-000d88394cae	42632.60	48149.76
56245eb0-6743-11ea-b113-000d88394cae	28706.20	32421.12
56245eb3-6743-11ea-b113-000d88394cae	34833.00	39340.80
56245eb6-6743-11ea-b113-000d88394cae	42680.20	48203.52
316cb56e-89cd-11ea-b113-000d88394cae	17891.54	13776.48
316cb58a-89cd-11ea-b113-000d88394cae	23795.38	18322.44
7a93db0d-89a1-11ea-b113-000d88394cae	21867.12	16837.68
316cb58d-89cd-11ea-b113-000d88394cae	25010.11	24072.23
316cb568-89cd-11ea-b113-000d88394cae	30068.02	23152.38
316cb56b-89cd-11ea-b113-000d88394cae	44097.24	33954.88
316cb571-89cd-11ea-b113-000d88394cae	74882.54	57659.56
316cb584-89cd-11ea-b113-000d88394cae	74467.27	57339.79
316cb587-89cd-11ea-b113-000d88394cae	160748.02	123775.98
e5e3c0ec-297f-11de-a9c8-0013024cf952	9996.94	9597.06
af22b1e0-6807-11ea-b113-000d88394cae	26067.80	29441.28
1c8ee8c5-3e23-11e9-86aa-000d88394cae	18596.40	22315.68
1c8ee8c8-3e23-11e9-86aa-000d88394cae	34028.90	38432.64
af22b1e3-6807-11ea-b113-000d88394cae	60356.80	68167.68
1f70b423-9882-11df-a9a5-000a94026913	17484.46	16881.06
79034547-1280-11de-9193-001d60a6709a	21612.50	21709.41
79034545-1280-11de-9193-001d60a6709a	29906.64	31765.44
d60d99c1-37a4-11df-a1af-001e8c61815f	58314.04	55981.47
d60d99c3-37a4-11df-a1af-001e8c61815f	87078.00	83594.88
580e0e10-4f99-11e6-bda2-000d88394cae	0.00	0.00
af22b1e9-6807-11ea-b113-000d88394cae	19468.40	21987.84
af22b1ec-6807-11ea-b113-000d88394cae	24534.40	27709.44
af22b1ef-6807-11ea-b113-000d88394cae	36004.30	40663.68
af22b1f5-6807-11ea-b113-000d88394cae	29335.20	33131.52
af22b1f8-6807-11ea-b113-000d88394cae	36004.30	40663.68
af22b1fb-6807-11ea-b113-000d88394cae	49337.40	55722.24
68cbd815-6819-11ea-b113-000d88394cae	17425.00	19680.00
68cbd818-6819-11ea-b113-000d88394cae	11165.60	12610.56
68cbd81b-6819-11ea-b113-000d88394cae	34843.20	39352.32
41e5f943-a6d9-11dd-a90a-0016d341a9fb	23.63	16.41
41e5f945-a6d9-11dd-a90a-0016d341a9fb	30.55	21.23
41e5f947-a6d9-11dd-a90a-0016d341a9fb	59.25	41.16
41e5f949-a6d9-11dd-a90a-0016d341a9fb	62.05	43.10
41e5f94b-a6d9-11dd-a90a-0016d341a9fb	188.25	111.14
73b17e65-a6f9-11dd-a90a-0016d341a9fb	273.65	190.08
73b17e67-a6f9-11dd-a90a-0016d341a9fb	310.45	175.55
73b17e69-a6f9-11dd-a90a-0016d341a9fb	428.10	252.74
a7df56a7-98d2-11dd-a8f5-0016d341a9fb	587.53	360.73
a7df56a5-98d2-11dd-a8f5-0016d341a9fb	790.68	549.20
a7df56a9-98d2-11dd-a8f5-0016d341a9fb	1127.88	701.74
78e32db7-cd8a-11de-9a56-001d60ff4630	1841.80	1087.39
0d9e935f-2447-11e9-89fa-000d88394cae	0.00	0.00
9e90c199-2461-11e9-89fa-000d88394cae	0.00	0.00
38bc0abc-5923-11ea-b113-000d88394cae	2267.80	2561.28
f505861f-98db-11e7-8556-000d88394cae	14453.52	16323.97
9bdf0c62-c497-11e1-acd4-5404a6bfdef6	3974.98	3577.48
4ec306ee-f707-11dd-a974-0016d341a9fb	2295.00	2592.00
8afb0b6a-c0c8-11e6-8bf9-000d88394cae	5787.86	6688.19
b4c53ff2-fe4a-11dd-a52f-0013024cf952	3684.82	4161.68
9dbc1922-b756-11e6-8bf9-000d88394cae	6228.06	7196.88
ac20e1ec-8a02-11e2-af78-000d88394cae	7032.25	4236.59
ac20e1ee-8a02-11e2-af78-000d88394cae	5340.68	4900.96
38bc0ab8-5923-11ea-b113-000d88394cae	3141.60	3548.16
73f22d4e-2e29-11e8-aa52-000d88394cae	4480.00	4032.00
73f22d51-2e29-11e8-aa52-000d88394cae	4960.00	4464.00
73f22d54-2e29-11e8-aa52-000d88394cae	6720.00	6048.00
3b374d09-de0f-11e2-a082-000d88394cae	1439.48	1625.76
2b2c98fd-2da0-11e8-aa52-000d88394cae	3018.61	3196.17
9b954b9f-6fe4-11e2-8bef-000d88394cae	2589.10	2924.16
73f22d2a-2e29-11e8-aa52-000d88394cae	5960.93	6358.34
821bee6f-ee69-11e2-b709-000d88394cae	8143.92	8686.85
bdcccccb-2986-11e4-82ab-000d88394cae	13790.63	14710.00
73f22d30-2e29-11e8-aa52-000d88394cae	11680.00	10512.00
73f22d33-2e29-11e8-aa52-000d88394cae	16800.00	15120.00
73f22d3f-2e29-11e8-aa52-000d88394cae	6192.00	5572.80
73f22d42-2e29-11e8-aa52-000d88394cae	7296.00	6566.40
73f22d45-2e29-11e8-aa52-000d88394cae	9376.00	8438.40
73f22d48-2e29-11e8-aa52-000d88394cae	11120.00	10008.00
73f22d4b-2e29-11e8-aa52-000d88394cae	23120.00	20808.00
73f22d36-2e29-11e8-aa52-000d88394cae	2880.00	2592.00
433760ba-0822-11e2-b261-000d88394cae	5128.02	5429.67
03c43a10-58c4-11e0-88a8-002511c4eb4e	5632.15	6361.02
3b374d0b-de0f-11e2-a082-000d88394cae	9876.12	11154.21
73f22d39-2e29-11e8-aa52-000d88394cae	9200.00	8280.00
73f22d3c-2e29-11e8-aa52-000d88394cae	17280.00	15552.00
a0093156-0c83-11e4-82ab-000d88394cae	13896.20	15950.42
f5058625-98db-11e7-8556-000d88394cae	9396.00	13363.20
2adcafad-2198-11e8-8c44-000d88394cae	12750.00	14400.00
f505860c-98db-11e7-8556-000d88394cae	5039.50	7167.28
819d8641-264f-11e8-8c44-000d88394cae	19448.00	21964.80
819d8644-264f-11e8-8c44-000d88394cae	20910.00	23616.00
b994e625-2684-11e8-8c44-000d88394cae	23732.00	26803.20
62e3db35-2716-11e8-8a0f-000d88394cae	30192.00	34099.20
62e3db38-2716-11e8-8a0f-000d88394cae	39355.00	44448.00
62e3db3b-2716-11e8-8a0f-000d88394cae	69989.00	79046.40
62e3db3e-2716-11e8-8a0f-000d88394cae	89284.00	100838.40
62e3db41-2716-11e8-8a0f-000d88394cae	101473.00	114604.80
62e3db44-2716-11e8-8a0f-000d88394cae	26010.00	29376.00
62e3db48-2716-11e8-8a0f-000d88394cae	88196.00	99609.60
62e3db4b-2716-11e8-8a0f-000d88394cae	76534.00	86438.40
62e3db4e-2716-11e8-8a0f-000d88394cae	75548.00	85324.80
62e3db51-2716-11e8-8a0f-000d88394cae	101847.00	115027.20
62e3db54-2716-11e8-8a0f-000d88394cae	128911.00	145593.60
b994e620-2684-11e8-8c44-000d88394cae	12818.00	14476.80
f5058608-98db-11e7-8556-000d88394cae	16291.34	18399.63
518e6e18-2580-11e8-8c44-000d88394cae	9520.00	10752.00
fcc20d8e-25ad-11e8-8c44-000d88394cae	15325.50	17308.80
f5058622-98db-11e7-8556-000d88394cae	30889.00	34886.40
f5058606-98db-11e7-8556-000d88394cae	13722.21	12349.99
fcc20d91-25ad-11e8-8c44-000d88394cae	19456.50	21974.40
fcc20d94-25ad-11e8-8c44-000d88394cae	69011.50	77942.40
fcc20d97-25ad-11e8-8c44-000d88394cae	14280.00	16128.00
819d863e-264f-11e8-8c44-000d88394cae	14779.80	16692.48
f6fe0d13-b0c4-11e0-9ed0-000a94026913	8951.12	9846.23
f6fe0d15-b0c4-11e0-9ed0-000a94026913	37914.12	41705.53
56a765c5-2d8f-11e8-aa52-000d88394cae	9504.96	10064.07
18f86835-8ecb-11df-9d20-000a94026913	6860.52	7317.89
9180b58c-5a8b-11ea-b113-000d88394cae	7364.80	6628.32
3bfe49a3-974f-11e7-b1ed-000d88394cae	8091.14	8630.56
9180b592-5a8b-11ea-b113-000d88394cae	7296.00	6566.40
56a765c8-2d8f-11e8-aa52-000d88394cae	10057.95	10649.60
9180b58f-5a8b-11ea-b113-000d88394cae	19123.20	17210.88
9180b588-5a8b-11ea-b113-000d88394cae	2371.20	2134.08
56a765cb-2d8f-11e8-aa52-000d88394cae	7861.07	8878.38
b6b97f0a-0c1a-11e2-b261-000d88394cae	9285.14	9904.14
0a2d62e6-d125-11ea-b20d-000d88394cae	3440.00	5960.64
af490c90-c9eb-11e4-a249-000d88394cae	16065.22	17136.22
7347d3fe-d90b-11e0-b651-000a94026913	2359.48	2498.28
82eb008d-6fdf-11e2-8bef-000d88394cae	4180.67	4721.70
cf2a4270-fc1b-11df-8524-000a94026913	3049.82	3444.50
6a4af194-34ef-11e2-b3f2-000d88394cae	5918.95	5285.76
56a765d1-2d8f-11e8-aa52-000d88394cae	136160.00	122544.00
56a765ce-2d8f-11e8-aa52-000d88394cae	31113.60	28002.24
f5058615-98db-11e7-8556-000d88394cae	6421.43	7252.43
f505862f-98db-11e7-8556-000d88394cae	6304.72	7120.62
f5058632-98db-11e7-8556-000d88394cae	12119.22	13687.58
f5058635-98db-11e7-8556-000d88394cae	13522.04	15271.95
fcc20da2-25ad-11e8-8c44-000d88394cae	28050.00	31680.00
fcc20da5-25ad-11e8-8c44-000d88394cae	28900.00	32640.00
fcc20da8-25ad-11e8-8c44-000d88394cae	31110.00	35136.00
fcc20dab-25ad-11e8-8c44-000d88394cae	34170.00	38592.00
fcc20db6-25ad-11e8-8c44-000d88394cae	38420.00	43392.00
fcc20db9-25ad-11e8-8c44-000d88394cae	40630.00	45888.00
fcc20dc2-25ad-11e8-8c44-000d88394cae	64770.00	73152.00
fcc20dc5-25ad-11e8-8c44-000d88394cae	91120.00	102912.00
54b24a1a-5157-11e7-9c6b-000d88394cae	6412.79	7242.69
2b2c98f7-2da0-11e8-aa52-000d88394cae	19920.00	17928.00
f505862c-98db-11e7-8556-000d88394cae	29011.10	32765.47
56a765f0-2d8f-11e8-aa52-000d88394cae	15448.00	13903.20
2b2c98fa-2da0-11e8-aa52-000d88394cae	79760.00	71784.00
819d864e-264f-11e8-8c44-000d88394cae	18404.20	20785.92
819d8659-264f-11e8-8c44-000d88394cae	26066.61	29439.94
819d865c-264f-11e8-8c44-000d88394cae	26929.70	30414.72
819d865f-264f-11e8-8c44-000d88394cae	34642.60	39125.76
819d8662-264f-11e8-8c44-000d88394cae	39455.30	44561.28
819d8665-264f-11e8-8c44-000d88394cae	19548.30	22078.08
819d8668-264f-11e8-8c44-000d88394cae	24828.50	28041.60
819d866b-264f-11e8-8c44-000d88394cae	28342.40	32010.24
819d866e-264f-11e8-8c44-000d88394cae	35234.20	39793.92
819d8671-264f-11e8-8c44-000d88394cae	43259.90	48858.24
819d8674-264f-11e8-8c44-000d88394cae	24641.50	27830.40
819d8677-264f-11e8-8c44-000d88394cae	52758.68	59586.27
eb0ceb57-2663-11e8-8c44-000d88394cae	37218.10	42034.56
eb0ceb5a-2663-11e8-8c44-000d88394cae	44936.10	50751.36
eb0ceb5d-2663-11e8-8c44-000d88394cae	54515.60	61570.56
eb0ceb60-2663-11e8-8c44-000d88394cae	26797.10	30264.96
eb0ceb63-2663-11e8-8c44-000d88394cae	33568.20	37912.32
eb0ceb66-2663-11e8-8c44-000d88394cae	0.00	0.00
eb0ceb69-2663-11e8-8c44-000d88394cae	49743.70	56181.12
eb0ceb6c-2663-11e8-8c44-000d88394cae	56030.30	63281.28
c0035379-86d8-11e6-aeea-000d88394cae	45240.32	40716.29
eb0ceb6f-2663-11e8-8c44-000d88394cae	2730.20	3083.52
95af45df-c490-11e1-acd4-5404a6bfdef6	3834.60	2385.14
9bdf0c60-c497-11e1-acd4-5404a6bfdef6	3979.92	3830.68
95af45e1-c490-11e1-acd4-5404a6bfdef6	3921.08	2989.14
95af45e3-c490-11e1-acd4-5404a6bfdef6	4109.63	4931.56
25b9d647-959b-11e2-9cd9-000d88394cae	5685.60	5472.39
634f4c9a-c0c1-11e6-8bf9-000d88394cae	6870.00	6595.20
f9b2607c-718d-11e7-b6a3-000d88394cae	20987.39	15564.94
a10bb80a-8d26-11e2-b580-000d88394cae	4193.18	4025.46
a10bb80c-8d26-11e2-b580-000d88394cae	5091.48	5046.16
ab69f372-b254-11e8-a9e5-000d88394cae	8290.66	9363.57
a10bb80e-8d26-11e2-b580-000d88394cae	9429.76	6981.14
d7ae6c41-757a-11e7-b6a3-000d88394cae	10602.42	10178.32
d72ef3f2-2bfb-11e8-aa52-000d88394cae	13654.40	13313.04
d72ef3f5-2bfb-11e8-aa52-000d88394cae	20196.80	19691.88
9bcb046b-2bdd-11e8-aa52-000d88394cae	5568.00	5011.20
